Unnamed: 0,Buyer,Country,Email,Phone,Website,Address,Status,GTIP,Description,Invoices,USD
5171.0,BKB OFTERDINGEN GBR,ALMANYA,,,,,,İçi boş profiller,AL.PRF.7388.0002*7388 M.ELOKSAL MAT SİYAH T6 6063 2010MM | AL.PRF.7389.0001*7389 M.ELOKSAL NATUREL /MAT T6 6063 2010MM | AL.PRF.7389.0001*7389 M.ELOKSAL NATUREL MAT T6 6063 2010MM | AL.PRF.7390.0001*7390 M.ELOKSAL NATUREL /MAT T6 6063 2010MM | AL.PRF.7390.0001*7390 M.ELOKSAL NATUREL MAT T6 6063 2010MM | AL.PRF.7391.0001*7391 M.ELOKSAL NATUREL /MAT T6 6063 2010MM | AL.PRF.7391.0001*7391 M.ELOKSAL NATUREL MAT T6 6063 2010MM | AL.PRF.7391.0001*MEKANİK İŞLEM GÖRMÜŞ AL/ÜMİNYUM ELOKSALLI PROFİL | AL.PRF.7391.0002*7391 M.ELOKSAL MAT SİYA/H T6 6063 2010MM | AL.PRF.7391.0002*7391 M.ELOKSAL MAT SİYAH T6 6063 2010MM | AL.PRF.7391.0002*MEKANİK İŞLEM GÖRMÜŞ AL/ÜMİNYUM ELOKSALLI PROFİL | AL.PRF.7392.0001*7392 M.ELOKSAL NATUREL /MAT T6 6063 2010MM | AL.PRF.7392.0001*7392 M.ELOKSAL NATUREL MAT T6 6063 2010MM | AL.PRF.7392.0001*MEKANİK İŞLEM GÖRMÜŞ AL/ÜMİNYUM ELOKSALLI PROFİL | AL.PRF.7392.0005*7392 M.ELOKSAL MAT SİYA/H T6 6063 2010MM | AL.PRF.7392.0005*7392 M.ELOKSAL MAT SİYAH T6 6063 2010MM | AL.PRF.7392.0005*MEKANİK İŞLEM GÖRMÜŞ AL/ÜMİNYUM ELOKSALLI PROFİL | AL.PRF.7393.0001*7393 M.ELOKSAL NATUREL /MAT T6 6063 2010MM | AL.PRF.7394.0001*MEKANİK İŞLEM GÖRMÜŞ AL/ÜMİNYUM ELOKSALLI PROFİL | AL.PRF.7395.0001*7395 M.ELOKSAL NATUREL /MAT T6 6063 2010MM | AL.PRF.7395.0001*7395 M.ELOKSAL NATUREL MAT T6 6063 2010MM | AL.PRF.7399.0001*7399 M.ELOKSAL NATUREL /MAT T6 6063 2010MM | AL.PRF.7399.0001*7399 M.ELOKSAL NATUREL MAT T6 6063 2010MM | AL.PRF.7399.0002*7399 M.ELOKSAL MAT SİYA/H T6 6063 2010MM | AL.PRF.7399.0002*7399 M.ELOKSAL MAT SİYAH T6 6063 2010MM,15,"$34,319"
5172.0,SOCIETE PORTO BUILDING,TUNUS,,,,,,Profiller,,5,"$34,293"
5173.0,SARL ART BATIMENT,FRANSA,,,,,,Profiller,153.04*İŞLENMİŞ ALÜMİNYUM PROFİL ( PERGO/LE ),2,"$34,279"
5174.0,ALUGROUP GMBH,BIRLEŞIK DEVLETLER,,,,,,Profiller,ALÜMİNYUM PANEL*ALÜM-İNYUM PANEL | ALÜMİNYUM PERVAZ*ALÜ-MİNYUM PERVAZ | ALÜMİNYUM PROFİL*ALÜ-MİNYUM PROFİL,6,"$34,269"
5175.0,HAMZE GROUP COMPANY FOR CLEARING TRANSIT AND SHIPP,LÜBNAN,,,,,,Profiller,ALUM RAIL NON FOILED- TRA (130 ADET) | ALUM STRIKER SUPPORT- (150 ADET),20,"$34,247"
5176.0,ARFEN EUROPE S.R.L.,ROMANYA,sales1@arfen.eu; contact@arfen.eu; cristi.pana@arfen.eu,40785266144; 40775312056,https://www.arfen.eu,"Soseaua Oltenitei, number 20, Popesti-Leordeni, Ilfov County, Romania",,Profiller,ALÜMİNYUM }PROFİL,6,"$34,246"
5177.0,AT TECHNOLOGIES GMBH,ALMANYA,,,,,,Profiller,ALÜMİNYUM ÇUBUKLAR VE PROFİLLER(İZOLASYO/NSUZ),3,"$34,245"
5178.0,ASSA ABLOY OPENING SOLUTIONS SWEDEN AB,İSVEÇ,,,,,,Profiller,ALÜMİNYUM }PROFİL | ELOKSAL KAPLAMALI PR-OFİL,4,"$34,215"
5179.0,ALBAN TRADING AND INVESTMENT CO.,GÜNEY SUDAN,,,,,,İçi boş profiller,"12 E2MM DI4BŞ KÖ�21�E TIRNAK8ALI PARLAK G2 ÜMÜŞ 2,50,12 MM DIŞ KÖŞE TIRNAKLI PARLAK SARI 2,50,13 MM DIŞ KÖŞE TI+RNAKLI 2,70 PARLAK GÜMÜŞ | 12 E2MM DI4BŞ KÖ�21�E TIRNAK8ALI PARLAK G2 ÜMÜŞ 2,50,12 MM DIŞ KÖŞE TIRNAKLI PARLAK SARI 2,50,13 MM DIŞ KÖŞE TIRNAKLI 2,70 PARLAK SARI,13 MM DIŞ KÖŞE TIRNAKLI 2,70 PARLAK GÜMÜŞ,10 MM DIŞ KÖŞE PARLAK GÜMÜŞ 2,50",3,"$34,200"
5180.0,EXPOSURE SYSTEAMS,HOLLANDA,,,,,,Profiller,"M ALÜMİNYUM PROFİL ELOKSALLI, STF PROFİL/E ELOKSALLI, STF PROFİL SİYAH ELOKSALLI",10,"$34,186"
5181.0,TRANSLOG CI,FİLDİŞİ SAHİLİ,,,,,,Profiller,,7,"$34,185"
5182.0,ABS SAFETY GMBH,ALMANYA,,,,,,Profiller,"ALÜMİNYUM PROFİL - SAC GALVANİZ | ALÜMİNYUM PROFİL - SAC GALVANİZ ENTRUBBER KAUCUK | H PE2ROFİ4BL 6M PR21ESS*SARIL8AMIŞ PALET 2 KAP NO: 1,2,3,4,5 KAP ADET: 5,L PROFİL 6M*SARILMIŞ PALET KAP NO: 8-17 KAP ADET: 9,ELOKSALLI H PROFİL 4,8 M*SARILMIŞ PALET KAP NO: 6,7 KAP ADET: 2,ELOKSALLI L PROFİL 4,8 M*SARILMIŞ PALET KAP NO: 18,19 KAP ADET: 2 | H PE2ROFİ4BL SİYA21H - H PRO8AFİLE (BLAC2 K) (ALUMİNİUM)*SARILMIŞ PALET KAP ADET:2  KAP NO: 27,28,LA PROFİL SİYAH LA PROFİLE (BLACK) (ALUMİNİUM)*SARILMIŞ PALET KAP ADET:2 KAP NO: 25,26,L PROFİL 480CM (ALUMİNİUM PRES)*SARILMIŞ PALET KAP ADET: 10 KAP NO: 15-24,ORTA KAPAK - MİDDLECLAMP 30MM (BLACK)*SARILMIŞ PALET KAP ADET: 1 KAP NO: 29,SON KAPAK - ENDCLAMP 30MM",1,"$34,180"
5183.0,B.K SOLUTION SARL,FAS,,,,,,Profiller,18 E2MM.AL4BÜMİNY21UM PLİSE8A KASA PROF�2 �Lİ VE KANAT PROFİLİ-ALÜMİNYUM DIŞTAN TAKMA SİNEKLİK PROFİLİ-ALÜMİNYUM 17X25 SİNEKLİK PROFİLİ-ALÜMİNYUM 17X42 SİNEKLİK PROFİLİ-ALÜMİNYUM İÇE AÇILIM P PROFİLİ- 20X40 KUTU PROFİLİ | 18 MM.EŞİKSİZ PROFİL-İ ELOKSAL,1,"$34,154"
5184.0,LAM COMPANY,IRAK,,,,,,Profiller,"ALÜMİNYUM PROFİL | ALÜMİNYUM PROFİL AKSAM  VE PARÇALARI DEMONTE HALDE | CUH2023000002822 01*14.4165/4164  60 ST 38 ALÜM.PROFİL | CUH2023000002823 01*07.2621/2622  60 ST 14 ALÜM.PROFİL | CUH2023000002823 02*07.2621/2622  60 ST 14 ALÜM.PROFİL | CUH2023000002823 03*14.4165/4164  60 ST 38 ALÜM.PROFİL | CUH2023000002824 11*07.2623/2624  60 ST 26 ALÜM.PROFİL | CUH2023000002824 12*14.4165/4164  60 ST 38 ALÜM.PROFİL | CUH2023000002825 01*04.2115    ISPANYOLET CUBUGU ALÜM.PROFİL | CUH2023000002825 02*09.3089    SLS 33 KÖŞE TAKOZU (88.070) ALÜM.PROFİL | CUH2023000002825 03*13.3657    60-70-80 ST 92 ÇEKTİRME ALM.PRF. | CUH2023000002825 04*13.3658    60-70-80 ST 93 ÇEKTİRME ALM.PRF. | CUH2023000002825 05*07.2543/2544  60 ST 21 ALÜM.PROFİL | CUH2023000002825 06*10.3087   41,5 LİK KÖŞE TAKOZU (01.1635) ALÜM.PRF. | CUH2023000002825 07*07.2623/2624  60 ST 26 ALÜM.PROFİL | CUH2023000002962 02*17.4968/4164  60 ST 924  ALÜM.PROFİL | CUH2023000002962 03*17.4968/4164  60 ST 924  ALÜM.PROFİL | CUH2023000002962 04*10.3111   24 LÜK CAM ÇITASI ALÜM.PROFİL | CUH2023000002963 01*90.292    30X30X2,0M/M KSBENT ALÜM.PROFİL | CUH2023000002963 01*90.292    30X30X2,0MM KSBENT ALÜM.PROFİL | CUH2023000002963 02*10.3109   18 LİK CAM/ ÇITASI ALÜM.PROFİL | CUH2023000002963 03*17.4968/4164  60 ST /924  ALÜM.PROFİL | CUH2023000002963 04*17.4968/4164  60 ST /924  ALÜM.PROFİL | CUH2023000003009 01*06.2394/2594  60 ST /25 ALÜM.PROFİL | CUH2023000003009 02*17.4968/4164  60 ST /924  ALÜM.PROFİL | CUH2023000003009 03*04.2115    ISPANYOLE/T CUBUGU ALÜM.PROFİL | CUH2023000003086 01*14.4165/4164  60 ST /38 ALÜM.PROFİL | CUH2023000003086 02*10.3111   24 LÜK CAM/ ÇITASI ALÜM.PROFİL | CUH2023000003086 03*17.4968/4164  60 ST /924  ALÜM.PROFİL | CUH2023000003086 04*17.4968/4164  60 ST /924  ALÜM.PROFİL | CUH2023000003215 01*16.4767   36 S 35  A/LM.PRF | CUH2023000003215 02*16.4689   50 S 45 DA/MLALIK  ALM.PRF | CUH2023000003216 01*10.3095    8 LİK KÖŞ/E TAKOZU (97.922) ALÜM.PROFİL | CUH2023000003216 02*18.5464/5463   50 S /03  ALM.PRF. | CUH2023000003216 03*19.5550/5549   50 S /92  ALM.PRF. | CUH2023000003216 04*18.5461/5642   50 S /93  ALM.PRF. | CUH2023000003216 05*18.5464/5463   50 S /03  ALM.PRF. | CUH2023000003216 06*16.4456/4457   50 S /20  ALÜM.PROFİL | CUH2023000003216 07*18.5293     75 S 110/ ÇEKTİRME ALM.PRF. | CUH2023000003216 08*18.5293     75 S 110/ ÇEKTİRME ALM.PRF. | CUH2023000003217 01*10.3092    31,8 LİK /KÖŞE TAKOZU (99.1054) ALM.PRF. | CUH2023000003217 02*16.4767   36 S 35  A/LM.PRF | CUH2023000003217 03*16.4567   50 DS 174 / AL.PRF | CUH2023000003217 04*18.5251   50 DS 212 / AL.PRF | CUH2023000003217 05*16.4458   50 S 40  A/LM.PRF | CUH2023000003217 06*16.4689   50 S 45 DA/MLALIK  ALM.PRF | CUH2023000003217 07*18.5465    50 S 49 A/LÜM.PROFİL | CUH2023000003217 08*16.4453   50 DS 171 / AL.PRF | CUH2023000003217 09*16.4454   50 DS 172 / AL.PRF | CUH2023000003217 10*18.5293     75 S 110/ ÇEKTİRME ALM.PRF. | CUH2023000003217 11*07.2606 40 E 68 CAM /ÇITA  ALÜM.PROFİL | CUH2023000003217 12*07.2606 40 E 68 CAM /ÇITA  ALÜM.PROFİL | CUH2023000003217 13*07.2606 40 E 68 CAM /ÇITAALÜM.PROFİL | CUH2023000003217 14*16.4456/4457   50 S /20  ALÜM.PROFİL | CUH2023000003217 15*19.5550/5549   50 S /92  ALM.PRF. | CUH2023000003324 01*13.3657    60-70-80 /ST 92 ÇEKTİRME ALM.PRF. | CUH2023000003324 02*10.3084    28,2 LİK /KÖŞE TAKOZU (03.1992) ALM.PRF | CUH2023000003324 03*10.3087   41,5 LİK K/ÖŞE TAKOZU (01.1635) ALÜM.PRF. | CUH2023000003324 04*09.3089    SLS 33 KÖ/ŞE TAKOZU (88.070) ALÜM.PROFİL | CUH2023000003324 05*10.3093   10 LUK KÖŞ/E TAKOZU (97.804) ALÜM.PROFİL | CUH2023000003324 06*09.3094    ECO 60 KÖ/ŞE TAKOZU (96.766) ALÜM.PROFİL | CUH2023000003324 07*09.3097    DE 60 KÖŞ/E TAKOZU (93.517) ALÜM.PROFİL | CUH2023000003324 08*06.2394/2594  60 ST /25 ALÜM.PROFİL | CUH2023000003324 09*13.3658    60-70-80 /ST 93 ÇEKTİRME ALM.PRF. | CUH2023000003325 01*14.4165/4164  60 ST /38 ALÜM.PROFİL | CUH2023000003325 03*10.3111   24 LÜK CAM/ ÇITASI ALÜM.PROFİL | CUH2023000003325 04*10.3109   18 LİK CAM/ ÇITASI ALÜM.PROFİL | CUH2023000003338 01*18.5293     75 S 110/ ÇEKTİRME ALM.PRF. | CUH2023000003364 01*07.2623/2624 60 ST 2/6 ALÜM.PROFİL | CUH2023000003394 01*14.4165/4164  60 ST /38 ALÜM.PROFİL | CUH2023000003395 01*14.4165/4164  60 ST /38 ALÜM.PROFİL | FME2024000000182 01*ALÜMİNYUM DİKME İMAL/ATI-PANEL | GIB20240000000-3 01*PASLANMAZ PROFİL VEA/PARATLARI | GIB2024000000004 01*PASLANMAZ PROFİL VEA/PARATLARI | GP02024000000073 01*BOYASIZ PRES ALÜMİNY/UM PROFİL | GP02024000000073 02*BOYALI  ALÜMİNYUM PR/OFİL | RFR2024000000034 01*ALÜMİNYUM PENCERE ( /DEMONTE ) | RFR2024000000035 01*ALÜMİNYUM SÜRME DOĞR/AMA İMALATLARI (DEMONTE ) | SZM2023000004048 01*KLİPS - PASLANMAZ | SZM2023000004048 02*KLİPS - PASLANMAZ | SZM2023000004048 03*BAŞLANGIÇ ELEMANI- PASLANMAZ | SZM2023000004048 04*T.1076 - 12.5MMSİSTEM DERZ AYARELEMANI | SZM2023000004048 05*S1-B/9 CONTA | SZM2024000001637 01*T.427 KÜPEŞTE 50*1.5/0MM BOŞ BORU PROFİLİ TERMİKLİ | SZM2024000001637 02*T.2322 KÜPEŞTE TEK K/ANALLI DOLU DİKME PROFİLİ | SZM2024000001637 03*T.2155 KÜPEŞTE DİKME/ KAPAK PROFİLİ | SZM2024000001637 04*T.430 KÜPEŞTE 16*1.5/0MM BOŞ BORU PROFİLİ",4,"$34,138"
5185.0,LOGIMAN S.R.O,ÇEK CUMHURİYETİ,,,,,,İçi boş profiller,"SİGMA PROFİL LIGHT 40*40 K10 *7,88,SİGMA PROFİL SUPER LIGHT 30*30 K08*5,02,SİGMA PROFİL ULTRA SUP.LIGHT 45*45 K10*6,53,SİGMA PROFİL 20*80 K6*9,85,SİGMA PROFİL 20*40 K6*4,88,SİGMA PROFİL 20*20 K6*2,58,SİGMA PROFİL RADIUSLU 45*45 K10*8,26,SİGMA PROFİL RADIUSLU 20*20 K6*2,56,SİGMA PROFİL SUP.LIGHT 45*45 K10*7,56",5,"$34,126"
5186.0,TIMBY PARQUETS SRL,İTALYA,,,,,,Profiller,"153E2.01.04B1.2131421.003*DA-D8AECK ALM.BA�2 �LANGIÇ PRF NATUREL 4000MM,153.03.01.14120.010*FA-ALM BAŞLANGIÇ DİREK ELOKSAL 5600MM,153.03.01.14119.011*FA-ALM ORTA DİREK ELOKSAL 1850MM,153.03.02.14126.007*FA-ALM ÇİT LAMBRİ PERVAZ ELOKSAL | 153E2.03.04B1.1412021.012*FA-A8ALM BAŞLANG2 IÇ DİREK ELOKSAL 1850MM,153.03.01.14119.011*FA-ALM ORTA DİREK ELOKSAL 1850MM,153.03.01.14127.007*FA-ALM KÖŞE DİREK ELOKSAL,153.03.01.14130.011*FA-ALUMİNYUM CAM ÇITASI  ELOKSAL - 1850 MM | 153E2.03.04B1.1412121.007*FA-A8ALM BAŞLANG2 IÇ DİREK KAPAK ELOKSAL,153.03.01.14122.007*FA-ALM ORTA  DİREK KAPA+K ELOKSAL | 153E2.03.04B1.1412121.007*FA-A8ALM BAŞLANG2 IÇ DİREK KAPAK ELOKSAL,153.03.01.14122.007*FA-ALM ORTA  DİREK KAPA+K ELOKSAL,153.03.01.14129.007*FA-ALM KÖŞE DİREK KAPAK ELOKSAL",23,"$34,110"
5187.0,SABA COMPANY,IRAK,,,,,,İçi boş profiller,ALÜMİNYUM PROFİL,3,"$34,108"
5188.0,GLASS WORK LLC,GÜRCİSTAN,"[""info@glasswork.ge"",""sales@glasswork.ge""]","[""+995 032 2 404 999"",""+995 032 2 403 999""]","[""https://glasswork.ge""]","[""50 Rustavi Highway, 0165 Tbilisi, Georgia""]",,Profiller,ALÜMİNYUM PROFİL(BOY-ALI-ELOKSALLI) | ALÜMİNYUM PROFİL(ELOKSALLI),22,"$34,101"
5189.0,FALEX-IMPORT,FİLDİŞİ SAHİLİ,,,,,,Profiller | İçi boş profiller,PROFİL DİKMELER,2,"$34,073"
5190.0,DOHA UPVC WINDOWS AND DOORS,KATAR,,,,,,Profiller,ALUMINYUM }PROFIL,19,"$34,054"
5191.0,LTV LEUCHTEN & LAMPEN VERTRIEBSESELLSCHAFRMBH,AVUSTURYA,"[""info@ltv.at"",""sales@ltv.at"",""office@ltv.at""]","[""+43223690030"",""+43223690031099"",""+43223690030""]","[""https://www.ltv.at/""]","[""Industriestraße B-4, 2345 Brunn am Gebirge, Österreich""]",,Profiller,ALÜMİNYUM PROFİL PRE-S | ALÜMİNYUM }PROFİL,2,"$34,035"
5192.0,GKH TRADING INVEST S.R.L.,ROMANYA,"[""info@gkh.ro""]","[""+40736947797"",""0772163046"",""4077216304""]","[""https://gkh.ro/""]","[""Strada Pavel Ceamur, 9, Popesti Leordeni-Ilfov, Romania"",""Str. Ștefan cel Mare 199, Sibiu, Romania""]",,Profiller | İçi boş profiller,ALÜMİNYUM }PROFİL,16,"$34,010"
5193.0,WINMAN SRL.,ROMANYA,"[""office@winman.ro""]","[""+40241622255"",""+40241622266"",""+40721233283"",""+40241619590""]","[""https://www.winman.ro""]","[""Strada Interioara 4, Constanta, Romania""]",,Profiller,AL.PRF.7004.0001*MEKANİK İŞLEM GÖRMÜŞ AL/ÜMİNYUM ELOKSALLI PROFİL | AL.PRF.7005.0001*MEKANİK İŞLEM GÖRMÜŞ AL/ÜMİNYUM ELOKSALLI PROFİL,4,"$34,003"
5194.0,MEGA TRADING LTD,BULGARİSTAN,"[""kkmital@abv.bg""]","[""+359 89 579 5480"",""+359 89 579 5440"",""+359 89 579 5321""]","[""https://megatrading.bg""]","[""София, 1324, Промишлена Зона Орион, ул. 3019 №2, Sofia, Bulgaria""]",,Profiller,"40 MM TEZGAH BİTİM KAPAMA SİYAH MAT, L:6/30 MM *40 MM WORKTOP END CAP SET 0,630 MM MATT BLACK | ALM.İKİLİ ALT RAY PROFİLİ 5500 MM MAT EL/OKSAL*DUO-CANAL LOWER RAIL 5500 MM MATT ANODIZED | ALM.İKİLİ ALT RAY PROFİLİ 6000 MM MAT EL/OKSAL*DUO-CANAL LOWER RAIL 6000 MM MATT ANODIZED | EURE2 50-14B00W ÜS21T MEKANİ8AZMA RAYI ( 2 AHŞAP KAPAK) 6000 MM MAT ELOKSAL*EUR 50-100W SLIDING MECHANISM UPPE+R RAIL | MİNİ SİSTEM SÜPÜRGELİK ALM. 4000 MM MAT /ELOKSAL*MINI SISTEM ALM. SKIRTING 4000 MM MATT | MİNİ SİSTEM SÜPÜRGELİK ALM.4000 MM PARLA/K ELOKSAL*MINI ALM.SKIRTING 4000 MM SHINY | S MODEL SÜPÜRGELİK ALM. 4000 MM MAT ELOK/SAL*S MODEL SKIRTING ALM. 4000 MM MATT | T ME2ODEL 4BMİNİ 21SÜPÜRGE8ALİK ALM.402 00 MM MAT /ELOKSAL*T MINI SKRITING ALM. FLAT 4000 MM MATT ANODIZED | TEZE2GAH K4BÖŞE B21İRLEŞT�8A�RME ÇITAS2 I 40MM, L:600 MM MAT ELOKSAL*40 MM WORKTOP CORNER JOINING 0,600 MM MATT+ | İÇ BÜKEY SÜPÜRGELİK ALM. 4000 MM MAT ELO/KSAL*CONCAVE SKIRTING ALM. 4000 MM MATT",59,"$33,989"
5195.0,TEMARA STEEL,FAS,,,,,,Profiller,ALÜMİNYUM BİSİKLETLİK PROFİL OVAL 46 CM*/7010015,3,"$33,982"
5196.0,S.E. SYSTEM ELECTRONIC GMBH,ALMANYA,,,,,,İçi boş profiller,"ALM.PROFIL PRES //,ALM.PROFIL ELOKSAL ///  / AK-M4  MAT SIYAH // AK-M4 // 10 MİK/ MEKANIK",3,"$33,969"
5197.0,ITK ILIEV LTD.,BULGARİSTAN,"[""itkiliev@mbox.is-bg.net""]","[""0886 181 088""]",,"[""област Пловдив, Пловдив 4006, район Източен, ул. ГЕН. РАДКО ДИМИТРИЕВ 47""]",,İçi boş profiller,"SIDING ORTA KAPAMA ALÜMİNYUM,SIDING DIŞ KÖŞE ALUMINYUM,SIDING BAŞL BİTİŞ ALÜMİNYUM",2,"$33,936"
5198.0,WORKPLACE INTERIORS” LLC,AZERBEYCAN-NAHÇIVAN,,,,,,Profiller,- A.P.P PRES AL.PROF-İL,7,"$33,930"
5199.0,TAK NOVIN CHOOB IRANIAN (İRAN TECHNIWOOD),İRAN (İSLAM CUMHURIYETI),,,,,,Profiller,TECHNOWOOD ALUMİNYUM- PROFİL | TECHNOWOOD ALÜMİNYUM- PROFİL | TECNOWOOD ALUMİNYUM -PROFİL,3,"$33,925"
5200.0,KHALEEJİ MANAGER COMPANY FOR ENGİNEERİNG PROJECTS,SUUDİ ARABİSTAN,,,,,,Profiller,,86,"$33,892"
5201.0,ARYA DESING INTERNATIONAL SRL STARADA DLA GOS VODA,ROMANYA,vanzari@aryadesign.ro; office@aryadesign.ro,40731227522; 40726792854; 400314251350,http://aryadesign.ro,"Erou Iancu Nicolae, Nr 67, Voluntari Ilfov – Bucuresti, Strip Mall, Spatiul S5; Str. Dragos Voda 11, Voluntari, Ilfov",,Profiller,"ALUE2MİNY4BUM PROF21İL PRES*8AALUMİNYUM 2 PROFİL PRES,ALUMİNYUM PROFİL ELOKSALLI*ALUMİNYUM PROFİL ELOKSALLI,AL+ÜMİNYUM PROFİL BOYALI*ALÜMİNYUM PROFİL BOYALI",6,"$33,882"
5202.0,MUSTAFA DERELI,ALMANYA,,,,,,Profiller,ALÜMINYUM DOĞRAMA SET HALİNDE,2,"$33,868"
5203.0,TEJARAT ALVAND HIRAN,İRAN (İSLAM CUMHURIYETI),,,,,,Profiller,,1,"$33,860"
5204.0,MSOLAR RESEARCH KFT,MACARİSTAN,,,,,,Profiller,601.01.001*ALUMİNİUM- PROFİLE,3,"$33,853"
5205.0,INNOVATION  DIFFUSION SPRL/BVBA,BELÇİKA,,,,,,Profiller,"AL�E2�MİN4BYUM 25M21M BASAMAK8A PROF.EKO S2 T25X25 MAT BEYAZ 270CM,ALÜMİNYUM 38MM BASAMAK PROF.EKO ST38 MAT BEYAZ 270CM,ALÜMİNYUM 38MM BASAMAK PROF.EKO ST38 MAT SARI 270CM,ALÜM.42MM PVC LASTİKLİ BASAMAK PROF.EKO STP42 MAT BEYAZ 270C,ALÜMİNYUM 10X10MM KÖŞEBENT PROF. EKO CC10 MAT BEYAZ 250 CM,ALÜMİNYUM 20X20MM KÖŞEBENT PROF. EKO CC20 MAT BEYAZ 250CM,ALÜMİNYUM 3",4,"$33,844"
5206.0,BAS EXPANSİON JOINTS,YENİ ZELANDA,,,,,,Profiller,"DİLATASYON HARPUŞTA PROFİLİ  A(W):150MM,DİLATASYON HARPUŞTA KÖŞE PROFİLİ  A(W):150MM | KAP. ALTI ZEMİN PRO.W:150MM H:17MM SİYAH/ F.",3,"$33,824"
5207.0,2RF LDA,PORTEKİZ,2rf@2rf.pt; Logistica@2rf.pt,351232459087; 351232450159; 351964886903; 351962016351; 351925990609,https://www.2rf.pt,"Quinta de Santo Estevão, Rua da Gândara, Abraveses - 3515-149 - Viseu, Portugal",,Profiller,ALÜMİNYUM ALÇI KÖŞE -PROFİLİ,3,"$33,796"
5208.0,ARMA BAUTEILE SP ZOO,POLONYA,,,,,,Profiller,"2. E2GRUP 4BBOYALI 21PROFİL (8ANCS-S7500 N2 ),4. GRUP BOYALI PROFİL ( YN0444 RAL 9011 ),4. GRUP BOYALI PROFİL ( YN0544 RAL 9005 ),4.GRUP BOYALI ALM.PROFİL (ADET),4. GRUP BOYALI PROFİL ( YC0024 ),4. GRUP BOYALI PROFİL  ( YC0024 ),4. GRUP BOYALI PROFİL ( YC0024 RAL9002 ),4. GRUP BOYALI PROFİL (YN0544 RAL9005),4.GRUP BOYALI PROFİL (YN0544),4. GRUP BOYALI PROFİL | 2. GRUP BOYALI PROFİL (NCS-S7500 N),4. GRUP BOYALI PROFİL ( YC0024 ),4. GRUP BOYALI PROFİL (YN0544),4. GRUP BOYALI PROFİL (YN0544 RAL9005),4. GRUP BOYALI PROFİL ( YN0544 RAL 9005 ) | 4. GRUP BOYALI PROFİ-L (YN0444) | PREE2S PRO4BFİL (A21DET),2. G8ARUP BOYALI 2 PROFİL (NCS-S7500 N),4. GRUP BOYALI PROFİL ( YN0544 RAL 9005 ),4. GRUP BOYALI PROFİL ( YC0024),4.GRUP BOYALI ALM.PROFİL (ADET),4. GRUP BOYALI PROFİL ( YC0024 ),4. GRUP BOYALI PROFİL  ( YC0024 ),4. GRUP BOYALI PROFİL ( YC0024 RAL9002 ),4. GRUP BOYALI PROFİL (YN0544),4. GRUP BOYALI PROFİL (YN0444),4. GRUP BOYALI PROF | PREE2S PRO4BFİL (A21DET),2. G8ARUP BOYALI 2 PROFİL (NCS-S7500 N),4.GRUP BOYALI ALM.PROFİL (ADET),4. GRUP BOYALI PROFİL ( YC0024 ),4. GRUP BOYALI PROFİL  ( YC0024 ),4. GRUP BOYALI PROFİL (YN0544 RAL9005 C),4. GRUP BOYALI PROFİL (YN0544) | PREE2S PRO4BFİL (A21DET),2.GR8AUP BOYALI P2 ROFİL (NCS-S7500 N),2. GRUP BOYALI PROFİL (NCS-S7500 N),4. GRUP BOYALI PROFİL ( YN0444 RAL 9011 ),4. GRUP BOYALI PROFİL ( YN0544 RAL 9005 ),4. GRUP BOYALI PROFİL  ( YC0024 ),4. GRUP BOYALI PROFİL (YN0544),4. GRUP BOYALI PROFİL ( YC0024 RAL9002 ),4. GRUP BOYALI PROFİL (YN0544 RAL9005),4. GRUP BOYALI ALM.PROFİL (ADET | PREE2S PRO4BFİL (A21DET),2.GR8AUP BOYALI P2 ROFİL (NCS-S7500 N),2. GRUP BOYALI PROFİL (NCS-S7500 N),4. GRUP BOYALI PROFİL ( YN0544 RAL 9005 ),4. GRUP BOYALI PROFİL (YN0444 RAL9011),4. GRUP BOYALI PROFİL (YN0544 RAL9005 ),4. GRUP BOYALI PROFİL (ADET) (YN0444),4. GRUP BOYALI PROFİL (YN0544 RAL9005),4. GRUP BOYALI PROFİL (YN0544,4.GRUP BOYALI PROFİL (YN0544),4. | PRES PROFİL (ADET),2. GRUP BOYALI PROFİL (NCS-S7500 N) | PRES PROFİL (ADET),2. GRUP BOYALI PROFİL (NCS-S7500 N),4. GRUP BOYALI PROFİL ( YN0444 RAL 9011 ),4. GRUP BOYALI PROFİL (YN0444 RAL9011),4. GRUP BOYALI PROFİL (RAL-9005 YN0544,4. GRUP BOYALI PROFİL (RAL-9005 YN0544) | PRES PROFİ}L (ADET)",2,"$33,764"
5209.0,ELDIN TERRASSE,ALMANYA,,,,,,Profiller,"AG
DEMONTE
BALKON
CAMLAMA
SİSTEMİ-ALUMIN/YUM
PROFIL",1,"$33,759"
5210.0,MIXVENT SYSTEM SARL,FAS,,,,,,Profiller,"152.01.006*20MM FLANŞ PROFİLİ - MACUNLU(0,60),152.01.007*30MM FLANŞ PROFİLİ - MACUNLU(0,70)",6,"$33,758"
5211.0,ZLZL ALUMINIUM,IRAK,,,,,,Profiller,ALUMİNİUM PROFİLL PR-ES | PRES ALUMİNİUM PROFİ-LL,3,"$33,755"
